"subjects" "activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
11 "WALKING" 0.272341855245902 -0.0184875403339344 -0.109792122032787 0.92811236852459 -0.179927382704918 -0.190265949622951 0.0773188580032787 0.0130098548360656 0.0243753334442623 -0.00922265519180328 -0.0839773343770492 0.0757132656704918 -0.109959237927869 -0.0379251328622951 -0.0513807166754098 -0.151151487704918 -0.151151487704918 -0.301093269180328 -0.335009836885246 -0.517167440655738 -0.360991674918033 -0.0650267622126229 -0.382832802295082 -0.414940955557377 0.00857138068540984 -0.0933328732232787 -0.423446094590164 -0.194232721737705 -0.523427055737705 -0.43680842295082 -0.40049341595082 -0.446731876721311 -0.40771670852459 -0.490166286557377 -0.398809217540984 -0.102582658990164 -0.0761681172065574 -0.163270727868852 -0.429380043442623 0.174349227754098 -0.335938891803279 0.0274103270236066 -0.518618058688525 0.351564688770492 -0.582711859672131 0.152044228696721 -0.31950017295082 -0.0175797885542623 -0.265824489180328 -0.980983351639344 -0.968613202622951 -0.956903248196721 -0.355492635409836 -0.0935385034 -0.534303311639344 -0.47981351295082 -0.454932903934426 -0.386044435409836 -0.431296148196721 -0.560203489016393 -0.524422887377049 -0.461837866885246 -0.461837866885246 -0.275672786229508 -0.522494763606557 -0.53970849147541 -0.304806274098361 -0.0556137930852459 -0.262391594918033 -0.343866129016393 -0.0470379377672131 -0.543872996229508 -0.504849290819672 -0.439238787704918 -0.438768699508197 -0.565162507704918 -0.211231860180328 -0.615320077704918 -0.520385479180328
12 "WALKING" 0.273931172307692 -0.0191773587903846 -0.122736673192308 0.935222559230769 -0.2233381 -0.0898428797307692 0.0822246284461538 0.0144113482019523 -0.0327528722288462 -0.0274970979894231 -0.0751569333730769 0.0798106981923077 -0.0832353261384615 -0.0307128442115385 -0.0603091962115385 0.0648173438653846 0.0648173438653846 0.109450990201923 0.100045071430769 -0.164699977592308 -0.0299815666923077 0.169258575663077 -0.104423357596154 -0.176447542226923 0.05707673046 0.351860011634615 0.0336380997853846 0.0107318703980769 -0.129367902596154 -0.214787048403846 -0.388095890192308 -0.0054044236 0.228142361865385 -0.0973549846596154 -0.01050470716 -0.0936162175923077 -0.0765832364115385 -0.0330194535942308 0.0322272296217308 0.307394950576923 0.0730179928688462 0.124998092238462 -0.0952460452365385 0.174359231311538 -0.262442822846154 0.250382686807692 -0.0489049407963462 0.181801561185577 -0.13947794235 -0.9698614625 -0.958651200384615 -0.929187930961539 0.110306729315577 0.0809271194038462 -0.179390497475 -0.0264357957923077 -0.114406108840577 -0.104202986482692 0.0801186523134615 -0.291594827626923 -0.213494065344231 -0.0993927171359615 -0.0993927171359615 0.0356558788076923 -0.0218463165461538 -0.271487480103846 -0.0578820787019231 0.112615077990385 -0.233872331063462 0.0908366492173077 0.0854010732076923 -0.227829841936346 -0.108388809533846 -0.133010285461538 -0.220271190807692 -0.324793406057692 -0.0222869586038462 -0.141598402309615 -0.336148733
13 "WALKING" 0.279183526730769 -0.0181610317526923 -0.104319332403846 0.862524800961538 -0.370984549423077 -0.220947960192308 0.0782251820211538 0.00235197553846154 -0.0101813421307692 -0.0459323393842308 -0.0590294439942308 0.0983715930038462 -0.0868767709153846 -0.0515650260576923 -0.0621192104076923 -0.123455661519231 -0.123455661519231 -0.148138991523077 -0.284775644807692 -0.426930725 -0.273496158519231 0.0338465813711538 -0.300309066730769 -0.159448399551923 0.0431149928317308 0.0951469189174423 -0.200442011365385 -0.112564739084615 -0.405700157884615 -0.195103003780769 -0.364918893846154 -0.296175012211538 -0.246657382884615 -0.371744086730769 -0.283262474865385 -0.01686389495 -0.0170361394057692 -0.140755965930769 -0.251266388923077 0.232789920596154 -0.144009889665385 0.201672106271154 -0.409516081153846 0.385567790384615 -0.4995972025 0.207788240815385 -0.297814843538462 0.0540880509209615 -0.16868872575 -0.969576355384615 -0.964144520576923 -0.974939388076923 -0.114888873837692 -0.0347143855729423 -0.425142604807692 -0.432232883846154 -0.397892316730769 -0.311875599423077 -0.238908311384615 -0.482854309807692 -0.494927657115385 -0.299709752173077 -0.299709752173077 -0.0838487968942308 -0.408304434423077 -0.450369988846154 -0.308547185288462 -0.00256294245192308 -0.164961027194231 -0.107412802661538 -0.0148415165923077 -0.443563412692308 -0.491859244230769 -0.419400879423077 -0.385505359038462 -0.438149791153846 -0.0186734409634615 -0.512249343076923 -0.429323466346154
14 "WALKING" 0.27886459 -0.0167213607957174 -0.107112510934783 0.936096410434783 -0.259644937173913 0.0233780056086957 0.0627777634002174 0.0356746339782609 0.00443691445434783 0.0007771571 -0.0960880731804348 0.0775266594847826 -0.132977562363043 -0.0321910702173913 -0.0569812455608696 0.0722419121669565 0.0722419121669565 0.02291996735 -0.210608043717391 -0.461999528913043 -0.0994928588891304 0.145367520371739 -0.25521651373913 -0.2183853882 0.309767108065217 0.306473449913043 -0.0367047077608696 0.159995613695652 -0.281973435652174 -0.102095050734783 -0.0787882256 -0.00391608825652174 -0.144648652152174 -0.501176901956522 -0.083501182326087 -0.0375243720869565 -0.11413463273913 0.06771682861 -0.0241584964891304 0.368620829130435 0.0659727285 0.0976461805652174 -0.438378722826087 0.210282322456522 -0.553946121521739 0.279574103891304 -0.00865921919565217 0.100384246321739 -0.213351968804348 -0.969643448043478 -0.963639340217391 -0.955147847391304 0.0358787094391304 0.225542290191304 -0.313155902608696 -0.318537865869565 -0.486322106521739 -0.151439515130435 -0.226656401521739 -0.651875468913043 -0.234278150891304 -0.161591787478261 -0.161591787478261 0.111532924945652 -0.390775683913043 -0.503106312391304 0.0243958191369565 0.00386841059347826 -0.253643608304348 0.0180047785304348 0.213423556139739 -0.343195610652174 -0.374496318695652 -0.481624411086957 -0.253173876956522 -0.381399308043478 0.158286745226087 -0.464019127391304 -0.476405270434783
15 "WALKING" 0.273211884237288 -0.0183618711932203 -0.113382994084746 0.939809688644068 -0.16176137 -0.160763360338983 0.0987319085964407 0.0148955926864407 -0.00190810641525424 -0.0631156870355932 -0.0640197920966102 0.10770045065339 -0.0578128239067797 -0.0516704755661017 -0.0903002524369492 -0.0988770198220339 -0.0988770198220339 -0.0670819655881356 -0.0120968259523729 0.0115305410508475 -0.275404187920339 -0.0724367317966102 0.0814081078542373 -0.271218699661017 0.107804588864407 0.121798905935593 -0.290410454881356 -0.155488720747458 -0.0572021324745763 -0.269875748525424 -0.278843950576271 -0.366737656932203 -0.337619203050847 0.195569461920339 -0.194970369294915 -0.00734779774576271 0.166489215586441 -0.0544726683728814 -0.0942606311677966 0.281811709254237 -0.0180705701559322 0.15173584590678 0.185078207383051 0.409521611525424 0.146618569064407 0.176693448469492 -0.313521773389831 -0.119020586510678 0.164220685383051 -0.977230903898305 -0.966550706949153 -0.932981341864407 -0.229328122305085 -0.0805017337711864 -0.0293115056033898 -0.494322648644068 0.25945722920339 -0.209634887972881 -0.363969434576271 0.295945926186441 -0.374456768135593 -0.209989354570847 -0.209989354570847 -0.0268194363050847 0.163346451623729 0.250173204117966 -0.329807279830508 -0.202524061966102 0.1161434407 -0.235172990305085 -0.0609753095355932 -0.00623647528983051 -0.545051691694915 0.286581518449153 -0.287820868152542 -0.407577515762712 -0.0457372334118644 -0.061476584759322 0.287834616098305
16 "WALKING" 0.278992759054054 -0.0186477624716216 -0.108737636297297 0.937483114459459 -0.127315870743243 0.188416273486486 0.0721720712281081 0.00351115201418919 -0.00335098680675676 -0.0156305378067568 -0.0820768065347297 0.0867868736891892 -0.102377269321622 -0.0398986518064865 -0.0512696224225676 -0.40528943 -0.40528943 -0.538291424594595 -0.394362401351351 -0.678466069054054 -0.609038908918919 -0.251880271094595 -0.533563220540541 -0.347641742675676 -0.163298427206757 -0.144487390175676 -0.625595376891892 -0.43445519972973 -0.659286392837838 -0.223500510481081 -0.54613878577027 -0.463291946486486 -0.411909719594595 -0.678750350135135 -0.561322950945946 -0.333688631904054 -0.327099559036351 -0.196973168236487 -0.566060023108108 0.0526493104482432 -0.564591342162162 0.135338842345946 -0.562733252702703 -0.151513801493243 -0.770300895540541 -0.00363397452945946 -0.596007443513514 -0.161852411581081 -0.437133403243243 -0.979499263243243 -0.965093441081081 -0.944995731216216 -0.607620931621622 -0.382619718513514 -0.675601403648649 -0.401158753783784 -0.604032097432432 -0.562775245405405 -0.507957094054054 -0.799635384189189 -0.659576163108108 -0.565601466081081 -0.565601466081081 -0.542870062567568 -0.489809386081081 -0.757032544864865 -0.591449956486486 -0.170313804039189 -0.430624587162162 -0.624145724594595 -0.367760098378378 -0.690413386081081 -0.406678108108108 -0.567201282027027 -0.603544209459459 -0.632927475540541 -0.51900424972973 -0.529262243378378 -0.75738578027027
17 "WALKING" 0.279264443728814 -0.0154259586949153 -0.108927011474576 0.960647754576271 -0.133922185084746 0.108738699508475 0.0652303740728813 0.0196712144372881 -0.00618305784355932 -0.00334085938813559 -0.0841507651508475 0.0851069247830508 -0.099411456038983 -0.0456538283033898 -0.0492240545355932 -0.223399171830508 -0.223399171830508 -0.290758024915254 -0.392092024067797 -0.51239882559322 -0.321959549661017 -0.146702156576271 -0.33953964559322 -0.299293909932203 -0.053962302640678 0.240364343627119 -0.36422676440678 -0.298531982474576 -0.398673189830508 -0.254935528889831 -0.408094837118644 -0.245889004932203 -0.368112905762712 -0.56182776559322 -0.318516813050847 -0.0837596098474576 0.132622788732203 -0.0631030040627119 -0.379836742711864 0.174398099661017 -0.293358341186441 0.0423616587694915 -0.551927613050847 0.220811667864407 -0.619461036101695 0.194215469318644 -0.340185527559322 -0.136351391645763 -0.333486502542373 -0.980055651016949 -0.969040314237288 -0.966231561694915 -0.328452881355932 -0.261863589338983 -0.397483516101695 -0.492885711355932 -0.57573544779661 -0.354549059491525 -0.417438636101695 -0.587000110847458 -0.485543001525424 -0.421848313898305 -0.421848313898305 -0.279350754237288 -0.538329286101695 -0.603468672372881 -0.34799792561017 -0.185725832305085 -0.384445322372881 -0.351065957627119 -0.271952157220339 -0.396530418305085 -0.532999609491525 -0.587939604576271 -0.426232090508475 -0.537183967118644 -0.268948465423729 -0.60946621661017 -0.612930343220339
18 "WALKING" 0.276849485438596 -0.0166478783221912 -0.112822289263158 0.944759287368421 -0.187497034561404 -0.126210937305263 0.0684331971807018 0.00161230290877193 -0.020752327245614 -0.08558835714 -0.0365348163649123 0.118267750196491 -0.0786163508824035 -0.0476974404561403 -0.0650247552701754 -0.238853875263158 -0.238853875263158 -0.230500549298246 -0.396638753684211 -0.562587199473684 -0.308702374385965 -0.13678354122807 -0.312372595438596 -0.301660253842105 0.154280392119298 0.248446349 -0.345482736842105 -0.194767362438596 -0.382617091578947 -0.268722350470175 -0.226365823631579 -0.199017301947368 -0.498017935263158 -0.534724231403509 -0.318182379824561 -0.0405734629829825 0.00198569075263158 -0.128721382112281 -0.327229405789474 0.243535983807018 -0.259934013157895 0.0162107116964912 -0.519451704035088 0.148717231122807 -0.623288199649123 0.085975680254386 -0.348475560526316 -0.187301214964912 -0.297318273508772 -0.979866136842105 -0.973792999824561 -0.956593490526316 -0.316184021578947 -0.104090459225439 -0.401188539824561 -0.606860248596491 -0.529865057894737 -0.250120409298246 -0.523256879298246 -0.634105502807017 -0.426346962631579 -0.407355787017544 -0.407355787017544 -0.266138940350877 -0.482452355789474 -0.618718628596491 -0.365256349298246 -0.267741550175439 -0.345515217192982 -0.346610413333333 -0.0655179027631579 -0.417957993859649 -0.642349125614035 -0.530943838421053 -0.297847512280702 -0.550392604912281 -0.279732022017544 -0.546888146491228 -0.639242384210526
19 "WALKING" 0.281228223888889 -0.0156759722981481 -0.103714705396296 0.942930275555556 -0.229316151481481 -0.125912861222222 0.0931122231851852 0.0226486602722222 -0.00762915201666667 -0.105896207861111 -0.0172822168012963 0.116065910925926 -0.092974671262963 -0.0515394449611111 -0.0593552479814815 -0.1806660203 -0.1806660203 -0.299223359444444 -0.310775945814815 -0.546248758518519 -0.280062182962963 -0.127912276044444 -0.356337638518519 -0.375046889351852 -0.05612513965 -0.0130058804962963 -0.36260198037037 -0.294548344814815 -0.498754491111111 -0.353217731666667 -0.492410732962963 -0.301043747996296 -0.374681071666667 -0.50468173962963 -0.255029045018519 -0.0620196965592593 -0.150925257205556 -0.155076023555556 -0.352156841666667 0.107450069401852 -0.360811456296296 0.123016249824074 -0.514602424814815 -0.00198466764814815 -0.595965103703704 -0.07608392765 -0.293003522222222 -0.117886186425926 -0.300928395925926 -0.976693902592593 -0.968780859814815 -0.944225031851852 -0.335700184259259 -0.220123120851852 -0.537470471666667 -0.503798624074074 -0.497684006666667 -0.242601384618519 -0.399417082777778 -0.639018554444444 -0.440927899259259 -0.39269402 -0.39269402 -0.390449724259259 -0.460511661296296 -0.579861194259259 -0.298832423148148 -0.168789019540741 -0.326046195925926 -0.367116416481481 -0.191757503603704 -0.574579748518519 -0.545480217777778 -0.497470739444444 -0.308243390425926 -0.511573670555556 -0.436273009814815 -0.516811574074074 -0.589071730555556
20 "WALKING" 0.271999916792453 -0.0162915600588679 -0.106632427301887 0.96237438509434 -0.127318078679245 0.0955792142264151 0.0853743348528302 0.0223870454150943 0.00941547304716981 -0.00795668167188679 -0.081960153154717 0.0856852236188679 -0.10688830318283 -0.0479898124113208 -0.0392368986679245 -0.0955213393716981 -0.0955213393716981 -0.240231677415094 -0.28057326754717 -0.506242118113208 -0.135819505761321 -0.0349642325433962 -0.279734839433962 -0.313574137584906 0.232676315733962 0.120197007067925 -0.210469887150943 -0.0880213408433962 -0.394877826981132 -0.201300454630189 -0.0699038849622642 0.00648587851509434 -0.431490048490566 -0.362232316226415 -0.397277495471698 0.180832984196226 -0.362824434528302 0.0619511792726415 -0.235683305566038 0.0998266557713208 -0.108978206490566 -0.0437918181396792 -0.416817853396226 0.0351798881018868 -0.628501115849057 0.0796848521886792 -0.174337940226415 -0.0917540612869811 -0.242828038264151 -0.978253538867925 -0.975272848113208 -0.945981437169811 -0.22143354279434 -0.087174644469434 -0.461758009811321 -0.598868670943396 -0.181802636566038 -0.430232441132075 -0.395909621509434 -0.587944298490566 -0.504130088679245 -0.262695063584906 -0.262695063584906 -0.133036273622642 -0.358814096603774 -0.612222937169811 -0.190355976849057 -0.182068539584906 -0.283348100981132 -0.307336669773585 -0.155020660771698 -0.529034897169811 -0.654313559056604 -0.0941359695075472 -0.494117483018868 -0.393257505471698 -0.169506499226415 -0.429156830566038 -0.618667722641509
21 "WALKING" 0.276406758 -0.0175880385730769 -0.0986247068969231 0.965217551076923 -0.157673823846154 -0.00392556384476923 0.0688689970184615 0.0219656545 -0.00739534236 -0.0459505355861538 -0.0649170927338462 0.0839568239261538 -0.0873839917276923 -0.0617028868769231 -0.0446007229941538 -0.195140032969231 -0.195140032969231 -0.352111713846154 -0.0229640797463077 -0.472068729846154 -0.351402910907692 -0.193856663907692 -0.309558882615385 -0.3463571356 0.0306217232524615 -0.0837532847692308 -0.389595631107692 -0.299525343907692 -0.467030710153846 -0.268877781692308 -0.274838924907692 -0.201229692864615 -0.374440300461538 -0.175900924040154 -0.247350343692308 -0.207685653438462 -0.380731546523077 -0.2626507412 -0.342363772923077 0.0483161700923077 -0.347180134692308 0.115010838159538 -0.358344356 -0.06888716012 -0.547621753230769 0.102346297253846 -0.346394275230769 -0.173550021692308 -0.120476783907692 -0.979752466923077 -0.970176562153846 -0.943958420615385 -0.374400941384615 -0.270709274446154 -0.521351855076923 -0.387920593846154 0.00600277892 -0.182569652430769 -0.460345386153846 -0.497621802307692 -0.476208796153846 -0.359873411538462 -0.359873411538462 -0.353751020923077 -0.266845731292308 -0.546977272307692 -0.344928112461538 -0.215634315369231 -0.0931447617846154 -0.415135398 -0.289466095323077 -0.575410267076923 -0.399032346 0.0955456046230769 -0.237941473615385 -0.469852794923077 -0.366537416615385 -0.331541740923077 -0.578580044615385
1 "WALKING_UPSTAIRS" 0.25151860880198 -0.0227455281666337 -0.123541319683168 0.844574695643564 -0.387845970792079 -0.132663279938614 0.0885781417410891 0.00561090353386139 -0.0146505524386139 -0.00089171800990099 -0.102448016506931 0.0633391214168317 -0.103533218920792 -0.0422706236485149 -0.0425200119640594 -0.119184683623762 -0.119184683623762 -0.397481092871287 -0.170923098716832 -0.584395850495049 -0.338927320366337 -0.0954989324723762 -0.36094682720495 -0.353632272950495 -0.113739066528713 -0.385369905853604 -0.37473347650495 -0.306227578833663 -0.608129582178218 -0.221185265673267 -0.404082472059406 -0.467039745841584 -0.416111981366337 -0.399606814158416 -0.356173328178218 -0.153172633161386 -0.310461787350495 -0.106744790977228 -0.253982920292079 -0.000116223366336634 -0.322347516646535 0.0391254471683168 -0.385201407049505 -0.125893186613762 -0.618570070990099 0.0821820030405941 -0.330788047920792 0.0501221325623762 -0.0635070166089109 -0.945930930594059 -0.93902818950495 -0.896042608712871 -0.365708679217822 -0.286729647352475 -0.643458238217822 -0.49467638980198 -0.219452924937624 -0.344076611590099 -0.543531627524752 -0.62250997019802 -0.540398042079208 -0.268419380437624 -0.268419380437624 -0.354665810989109 -0.257409583186139 -0.624191226435644 -0.329422276138614 0.0517627471485149 0.000173648650495049 -0.416049639207921 -0.316086965346535 -0.678064334158416 -0.523341847524752 -0.138978668069307 -0.403643506445545 -0.392720208712871 -0.403490262576238 -0.304475363940594 -0.659660271089109
2 "WALKING_UPSTAIRS" 0.265531177846847 -0.0322092600006667 -0.112011158827027 0.912920874594595 -0.312624521711712 -0.0471800123333333 0.048969835572973 0.0320781032455856 0.0126608892783784 0.0568249987342342 -0.114292807993694 0.0509872234045045 -0.122988029798198 -0.0395751686666667 -0.0603265559873874 -0.169815166158559 -0.169815166158559 -0.420046177117117 -0.325049694873874 -0.672033316666667 -0.346321067891892 -0.0967516389351351 -0.513939412252252 -0.473224735765766 -0.084192276045045 -0.256241148741802 -0.450265457027027 -0.290346396733784 -0.68330737018018 -0.350683822603604 -0.425172068162162 -0.385035562963964 -0.374868214720721 -0.659319346576577 -0.39368033027027 -0.173895833091892 -0.410625252396396 -0.115187342618018 -0.29757679818018 -0.0379405615214414 -0.405652791261261 0.0714051925414414 -0.543061037747748 -0.164868268620721 -0.728060799189189 0.124167223305856 -0.262439649108108 -0.0250614283607207 -0.370871045765766 -0.950812257567568 -0.916173732162162 -0.914224526126126 -0.42188189027027 -0.265670149773874 -0.716957722702703 -0.455285862513513 -0.567959256846847 -0.430716085495496 -0.519636473153153 -0.806200518918919 -0.565377525405405 -0.276638631936937 -0.276638631936937 -0.438196502342342 -0.456711419171171 -0.735474938558559 -0.232810304574324 -0.0517922868162162 -0.348132854684685 -0.444432418738739 -0.289897310774775 -0.749980171801802 -0.48422495990991 -0.525023183783784 -0.497121657387387 -0.379134905405405 -0.488439598828829 -0.495452135526126 -0.765413205945946
3 "WALKING_UPSTAIRS" 0.265385233291667 -0.0258829504073021 -0.11653009925 0.9193788265625 -0.14949213634375 -0.147135934249687 0.0742780101895833 0.00750679889166667 -0.0086188746784375 -0.06434368790625 -0.0784361634545833 0.095144978353125 -0.10497264860875 -0.0428668507348958 -0.0382501578072917 -0.111755312360937 -0.111755312360937 -0.346048675885417 -0.157834840403125 -0.575240952291667 -0.25399867353125 -0.17104450278125 -0.420332630802083 -0.383562007492708 -0.18608464211875 -0.176067006209375 -0.347055102916667 -0.40694659678125 -0.611009173541667 -0.412829329729167 -0.552645443229167 -0.44549179621875 -0.289302598527083 -0.507702355625 -0.235707295526042 -0.175557108729167 -0.27938927896875 -0.229258626259375 -0.273197070572917 -0.0110314333510417 -0.343717129697917 0.07410784 -0.4634706765625 -0.144145773693125 -0.654447786875 0.0722501352492708 -0.206872834013542 -0.0636671707458333 -0.280608355172917 -0.95399013375 -0.900922912395833 -0.907460449166667 -0.2807544699375 -0.360390149989583 -0.642925506354167 -0.392624387875 -0.420191126770833 -0.200488127384167 -0.486532101010417 -0.6710132315625 -0.47354012134375 -0.271223852677083 -0.271223852677083 -0.379245335 -0.391004981354167 -0.655305735416667 -0.191079878490625 -0.071121285515625 -0.266198662320833 -0.277438396958333 -0.352762053039583 -0.673422203020833 -0.430197028625 -0.377223770510417 -0.270728536216667 -0.384675668604167 -0.432883704375 -0.448813983072917 -0.682375977916667
4 "WALKING_UPSTAIRS" 0.267698206326531 -0.0210764039740816 -0.120211062828571 0.922374618469388 -0.204449115918367 0.00130484164364286 0.0686422650663265 0.0147047170438775 -0.0258587027061224 -0.00476095019285714 -0.0727900934854082 0.076755257065102 -0.109329737275816 -0.0416768914678571 -0.0475232899491837 -0.00353464811989796 -0.00353464811989796 -0.2335934465 -0.0461621058316327 -0.429494115142857 -0.135072971142857 0.0321606567704082 -0.366799533326531 -0.375709423472449 -0.0510780057277551 -0.173823357617347 -0.223903310303061 -0.163220354631633 -0.551192722142857 -0.340467123010204 -0.438672084897959 -0.366625402010204 -0.164683439907143 -0.284670562378571 -0.150173500194898 -0.142169101451633 -0.26949163984898 -0.059618037494898 -0.12267429423102 0.0348647557622449 -0.16204365190102 0.0538511426382653 -0.247290277132653 -0.0857194353012245 -0.527025040229592 0.09089339816 -0.103588840820612 0.0958377221234694 -0.21940404527551 -0.959311490612245 -0.924477423061224 -0.886317024081633 -0.183619461326531 -0.106817526727449 -0.583222731326531 -0.315528481507143 -0.144598867746939 -0.249416815136735 -0.302118582970408 -0.543150672346939 -0.320174080638163 -0.142642414950776 -0.142642414950776 -0.196846610365306 -0.158250253842041 -0.525539521602041 -0.0934674196194898 0.0580487200242857 -0.206822606187755 -0.215966223125918 -0.106096492419388 -0.615422409897959 -0.366773782377551 -0.0808465840306122 -0.354995308469388 -0.288957114765306 -0.252853407622857 -0.245657441579592 -0.559219184591837
5 "WALKING_UPSTAIRS" 0.260956414436893 -0.0269548390902913 -0.125377865 0.879139720097087 -0.250135890194175 -0.23530684523301 0.0726674846446602 -0.00388319497184466 0.0045404286368932 -0.115729134356311 -0.0219892049187379 0.114269795992233 -0.0654193257737864 -0.0408100154912621 -0.0688496024941748 -0.213780199484466 -0.213780199484466 -0.44545495631068 -0.278206406961165 -0.66853407038835 -0.328752066601942 -0.273930832162136 -0.440332574271845 -0.426399682912621 -0.12002970892233 -0.245199416713495 -0.419911817475728 -0.434086348543689 -0.635362563495146 -0.36092409838932 -0.402563106757282 -0.474024667669903 -0.405331006990291 -0.586494388640777 -0.407105556213592 -0.242999797334951 -0.204064554535922 -0.284733612436893 -0.333881928252427 -0.0447454107660194 -0.387183860873786 0.0652311845126214 -0.564299233300971 -0.135857195554087 -0.694028991941748 0.0728439601896116 -0.292488152398058 -0.213909812240777 -0.292594004248544 -0.94666779407767 -0.940584090776699 -0.910147309902913 -0.387236616116505 -0.414600824417476 -0.664113792135922 -0.446046587174757 -0.547730362815534 -0.349300409145631 -0.583081586601942 -0.716656335728155 -0.643930310485437 -0.31005694038835 -0.31005694038835 -0.399860248640777 -0.472437949624272 -0.695096900388349 -0.279395352398058 -0.234577012325243 -0.273181799335922 -0.408611055825243 -0.434096390854369 -0.691590995728155 -0.465481156669903 -0.531475258834952 -0.394594027504854 -0.405198924757282 -0.421270843592233 -0.505294593058252 -0.718751836019418
6 "WALKING_UPSTAIRS" 0.25849273865625 -0.0279537443282292 -0.121220901479167 0.853072965729167 -0.329190091145833 -0.201015414250625 0.0744279196877083 0.00529728030104167 -0.043369674115625 0.00307006864270833 -0.0850243520677083 0.0359035132635417 -0.104476740729167 -0.0378800875854167 -0.06071736570625 -0.00626407081979167 -0.00626407081979167 -0.321789105438542 -0.06479890693125 -0.533180147916667 -0.290189522717708 0.0760373039895833 -0.2630638089125 -0.398950356875 -0.184422299152083 -0.24531989365625 -0.375552444539583 -0.222420786152083 -0.526929081666667 -0.234786509846042 -0.482671455479167 -0.446252742114583 -0.378821944260417 -0.330305559196875 -0.0754031287604167 -0.215401474641667 -0.246839909282292 -0.264429860330208 -0.266193743032292 0.00198086508947917 -0.299858058603125 0.101306553327083 -0.376201052572917 -0.114374252784375 -0.573739204583333 0.168955885530208 -0.243081791875 0.208806360615625 -0.0726864876489583 -0.937998827395833 -0.9258889384375 -0.895706629583333 -0.358898743708333 -0.190517925022917 -0.569780362947917 -0.466908654645833 -0.25969886314375 0.0228052544677083 -0.534530890520833 -0.570271124791667 -0.499410959270833 -0.283998850447917 -0.283998850447917 -0.356016428541667 -0.284829877260417 -0.594373722604167 -0.22730370496875 0.1961206134375 -0.0487698812684375 -0.4003060219375 -0.212920735502083 -0.6119390503125 -0.497586291166667 -0.229152807620833 -0.0437245586916667 -0.409158336666667 -0.443332510322917 -0.348007766171875 -0.653952577083333
